HTTrack3.49-2+libhtsjava.so.2 launched on Wed, 19 Oct 2022 12:02:37 at https://afcofficial.store/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/*
(webhttrack -q -%i -w https://afcofficial.store/ -O "/home/abrar/websites/wordpress clone" -n -%P -N0 -s2 -p7 -D -a -K0 -c4 -%k -A25000 -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -%s -%u )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

12:14:53	Warning: 	HTML file (150292 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/produk-sop-subarashi/feed/
12:14:53	Warning: 	HTML file (150292 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/reaksi-sop-subarashi/feed/
12:14:56	Warning: 	HTML file (150292 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/review-sop-subarashi/feed/
12:14:56	Warning: 	HTML file (150331 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/review-sop-subarashi-female-daily/feed/
12:14:57	Warning: 	HTML file (150271 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/sop-subarashi/feed/
12:14:57	Warning: 	HTML file (150292 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/sop-subarashi-adalah/feed/
12:14:58	Warning: 	HTML file (150283 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/sop-subarashi-apa/feed/
12:14:58	Warning: 	HTML file (150307 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/sop-subarashi-apakah-aman/feed/
12:14:59	Warning: 	HTML file (150310 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/sop-subarashi-apakah-halal/feed/
12:15:00	Warning: 	HTML file (150298 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/sop-subarashi-autoimun/feed/
12:15:02	Warning: 	HTML file (150286 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/sop-subarashi-bali/feed/
12:15:03	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/wp/v2/tags/45
12:15:04	Warning: 	HTML file (150304 bytes) retransferred due to lack of cache: https://afcofficial.store/tag/sop-subarashi-balikpapan/feed/
12:15:04	Warning: 	File seems complete (same size), but there was a cache read error (4294967295): https://afcofficial.store/wp-json/wp/v2/tags/46
